AQI Value (Standardized),Status
-0.4530611585135809,Unhealthy For Sensitive Groups
-0.2636659134602794,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.3848788702943924,Unhealthy For Sensitive Groups
-0.4530611585135809,Unhealthy For Sensitive Groups
-0.5212434467327695,Unhealthy For Sensitive Groups
-0.5212434467327695,Unhealthy For Sensitive Groups
-0.33184820167946794,Unhealthy For Sensitive Groups
-0.44548534871144885,Unhealthy For Sensitive Groups
-0.4985160173263733,Unhealthy For Sensitive Groups
-0.2863933428666756,Unhealthy For Sensitive Groups
-0.2939691526688077,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.4909402075242412,Unhealthy For Sensitive Groups
-0.16518038603256266,Unhealthy For Sensitive Groups
-0.3621514408879962,Unhealthy For Sensitive Groups
-0.18033200563682678,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.4530611585135809,Unhealthy For Sensitive Groups
-0.35457563108586415,Unhealthy For Sensitive Groups
-0.460636968315713,Unhealthy For Sensitive Groups
-0.44548534871144885,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.39245468009652446,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.210635244845355,Unhealthy For Sensitive Groups
-0.4151821095029206,Unhealthy For Sensitive Groups
-0.39245468009652446,Unhealthy For Sensitive Groups
-0.31669658207520385,Unhealthy For Sensitive Groups
-0.2863933428666756,Unhealthy For Sensitive Groups
-0.18033200563682678,Unhealthy For Sensitive Groups
-0.460636968315713,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.18790781543895882,Unhealthy For Sensitive Groups
-0.2863933428666756,Unhealthy For Sensitive Groups
-0.33184820167946794,Unhealthy For Sensitive Groups
-0.468212778117845,Unhealthy For Sensitive Groups
-0.4757885879199771,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.27881753306454354,Unhealthy For Sensitive Groups
-0.35457563108586415,Unhealthy For Sensitive Groups
-0.1954836252410909,Unhealthy For Sensitive Groups
-0.5363950663370336,Unhealthy For Sensitive Groups
-0.460636968315713,Unhealthy For Sensitive Groups
-0.31669658207520385,Unhealthy For Sensitive Groups
-0.3773030604922603,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.3091207722730718,Unhealthy For Sensitive Groups
-0.4909402075242412,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.35457563108586415,Unhealthy For Sensitive Groups
-0.4757885879199771,Unhealthy For Sensitive Groups
-0.40003048989865647,Unhealthy For Sensitive Groups
-0.39245468009652446,Unhealthy For Sensitive Groups
-0.4530611585135809,Unhealthy For Sensitive Groups
-0.5212434467327695,Unhealthy For Sensitive Groups
-0.21821105464748708,Unhealthy For Sensitive Groups
-0.35457563108586415,Unhealthy For Sensitive Groups
-0.5136676369306374,Unhealthy For Sensitive Groups
-0.3394240114816,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.44548534871144885,Unhealthy For Sensitive Groups
-0.5212434467327695,Unhealthy For Sensitive Groups
-0.4530611585135809,Unhealthy For Sensitive Groups
-0.22578686444961912,Unhealthy For Sensitive Groups
-0.40760629970078854,Unhealthy For Sensitive Groups
-0.460636968315713,Unhealthy For Sensitive Groups
-0.33184820167946794,Unhealthy For Sensitive Groups
-0.4530611585135809,Unhealthy For Sensitive Groups
-0.22578686444961912,Unhealthy For Sensitive Groups
-0.4909402075242412,Unhealthy For Sensitive Groups
-0.33184820167946794,Unhealthy For Sensitive Groups
-0.3242723918773359,Unhealthy For Sensitive Groups
-0.3848788702943924,Unhealthy For Sensitive Groups
-0.5363950663370336,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.3469998212837321,Unhealthy For Sensitive Groups
-0.2485142938560153,Unhealthy For Sensitive Groups
-0.3015449624709397,Unhealthy For Sensitive Groups
-0.468212778117845,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.1727561958346947,Unhealthy For Sensitive Groups
-0.44548534871144885,Unhealthy For Sensitive Groups
-0.4530611585135809,Unhealthy For Sensitive Groups
-0.3015449624709397,Unhealthy For Sensitive Groups
-0.3015449624709397,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.31669658207520385,Unhealthy For Sensitive Groups
-0.5136676369306374,Unhealthy For Sensitive Groups
-0.4757885879199771,Unhealthy For Sensitive Groups
-0.4909402075242412,Unhealthy For Sensitive Groups
-0.18033200563682678,Unhealthy For Sensitive Groups
-0.33184820167946794,Unhealthy For Sensitive Groups
-0.40760629970078854,Unhealthy For Sensitive Groups
-0.27124172326241147,Unhealthy For Sensitive Groups
-0.2485142938560153,Unhealthy For Sensitive Groups
-0.22578686444961912,Unhealthy For Sensitive Groups
-0.44548534871144885,Unhealthy For Sensitive Groups
-0.460636968315713,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.4379095389093168,Unhealthy For Sensitive Groups
-0.5288192565349015,Unhealthy For Sensitive Groups
-0.4227579193050527,Unhealthy For Sensitive Groups
-0.4909402075242412,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.460636968315713,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.468212778117845,Unhealthy For Sensitive Groups
-0.36972725069012824,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.4379095389093168,Unhealthy For Sensitive Groups
-0.21821105464748708,Unhealthy For Sensitive Groups
-0.5363950663370336,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.20305943504322294,Unhealthy For Sensitive Groups
-0.5288192565349015,Unhealthy For Sensitive Groups
-0.4151821095029206,Unhealthy For Sensitive Groups
-0.3242723918773359,Unhealthy For Sensitive Groups
-0.3848788702943924,Unhealthy For Sensitive Groups
-0.210635244845355,Unhealthy For Sensitive Groups
-0.43033372910718476,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.4909402075242412,Unhealthy For Sensitive Groups
-0.16518038603256266,Unhealthy For Sensitive Groups
-0.4985160173263733,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.4909402075242412,Unhealthy For Sensitive Groups
-0.5363950663370336,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.4530611585135809,Unhealthy For Sensitive Groups
-0.20305943504322294,Unhealthy For Sensitive Groups
-0.5136676369306374,Unhealthy For Sensitive Groups
-0.2485142938560153,Unhealthy For Sensitive Groups
-0.4227579193050527,Unhealthy For Sensitive Groups
-0.39245468009652446,Unhealthy For Sensitive Groups
-0.2636659134602794,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.43033372910718476,Unhealthy For Sensitive Groups
-0.4151821095029206,Unhealthy For Sensitive Groups
-0.4379095389093168,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.31669658207520385,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.4909402075242412,Unhealthy For Sensitive Groups
-0.5212434467327695,Unhealthy For Sensitive Groups
-0.5212434467327695,Unhealthy For Sensitive Groups
-0.4151821095029206,Unhealthy For Sensitive Groups
-0.4379095389093168,Unhealthy For Sensitive Groups
-0.4227579193050527,Unhealthy For Sensitive Groups
-0.4909402075242412,Unhealthy For Sensitive Groups
-0.210635244845355,Unhealthy For Sensitive Groups
-0.48336439772210915,Unhealthy For Sensitive Groups
-0.460636968315713,Unhealthy For Sensitive Groups
-0.22578686444961912,Unhealthy For Sensitive Groups
-0.5363950663370336,Unhealthy For Sensitive Groups
-0.20305943504322294,Unhealthy For Sensitive Groups
-0.44548534871144885,Unhealthy For Sensitive Groups
-0.3091207722730718,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.31669658207520385,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.24093848405388324,Unhealthy For Sensitive Groups
-0.16518038603256266,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.1954836252410909,Unhealthy For Sensitive Groups
-0.39245468009652446,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.3848788702943924,Unhealthy For Sensitive Groups
-0.5136676369306374,Unhealthy For Sensitive Groups
-0.3242723918773359,Unhealthy For Sensitive Groups
-0.4530611585135809,Unhealthy For Sensitive Groups
-0.2636659134602794,Unhealthy For Sensitive Groups
-0.4227579193050527,Unhealthy For Sensitive Groups
-0.4985160173263733,Unhealthy For Sensitive Groups
-0.3394240114816,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.460636968315713,Unhealthy For Sensitive Groups
-0.39245468009652446,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.3242723918773359,Unhealthy For Sensitive Groups
-0.40760629970078854,Unhealthy For Sensitive Groups
-0.4530611585135809,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.4757885879199771,Unhealthy For Sensitive Groups
-0.3242723918773359,Unhealthy For Sensitive Groups
-0.5288192565349015,Unhealthy For Sensitive Groups
-0.3242723918773359,Unhealthy For Sensitive Groups
-0.2863933428666756,Unhealthy For Sensitive Groups
-0.2560901036581474,Unhealthy For Sensitive Groups
-0.5288192565349015,Unhealthy For Sensitive Groups
-0.35457563108586415,Unhealthy For Sensitive Groups
-0.31669658207520385,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.3848788702943924,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.3242723918773359,Unhealthy For Sensitive Groups
-0.468212778117845,Unhealthy For Sensitive Groups
-0.1954836252410909,Unhealthy For Sensitive Groups
-0.48336439772210915,Unhealthy For Sensitive Groups
-0.3469998212837321,Unhealthy For Sensitive Groups
-0.4985160173263733,Unhealthy For Sensitive Groups
-0.468212778117845,Unhealthy For Sensitive Groups
-0.3394240114816,Unhealthy For Sensitive Groups
-0.3242723918773359,Unhealthy For Sensitive Groups
-0.20305943504322294,Unhealthy For Sensitive Groups
-0.3242723918773359,Unhealthy For Sensitive Groups
-0.4151821095029206,Unhealthy For Sensitive Groups
-0.33184820167946794,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.5288192565349015,Unhealthy For Sensitive Groups
-0.5363950663370336,Unhealthy For Sensitive Groups
-0.460636968315713,Unhealthy For Sensitive Groups
-0.3469998212837321,Unhealthy For Sensitive Groups
-0.44548534871144885,Unhealthy For Sensitive Groups
-0.27124172326241147,Unhealthy For Sensitive Groups
-0.5363950663370336,Unhealthy For Sensitive Groups
-0.48336439772210915,Unhealthy For Sensitive Groups
-0.4379095389093168,Unhealthy For Sensitive Groups
-0.4985160173263733,Unhealthy For Sensitive Groups
-0.4227579193050527,Unhealthy For Sensitive Groups
-0.2485142938560153,Unhealthy For Sensitive Groups
-0.36972725069012824,Unhealthy For Sensitive Groups
-0.4227579193050527,Unhealthy For Sensitive Groups
-0.33184820167946794,Unhealthy For Sensitive Groups
-0.36972725069012824,Unhealthy For Sensitive Groups
-0.43033372910718476,Unhealthy For Sensitive Groups
-0.3773030604922603,Unhealthy For Sensitive Groups
-0.3242723918773359,Unhealthy For Sensitive Groups
-0.4379095389093168,Unhealthy For Sensitive Groups
-0.35457563108586415,Unhealthy For Sensitive Groups
-0.2939691526688077,Unhealthy For Sensitive Groups
-0.3621514408879962,Unhealthy For Sensitive Groups
-0.24093848405388324,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.460636968315713,Unhealthy For Sensitive Groups
-0.33184820167946794,Unhealthy For Sensitive Groups
-0.40760629970078854,Unhealthy For Sensitive Groups
-0.4530611585135809,Unhealthy For Sensitive Groups
-0.4909402075242412,Unhealthy For Sensitive Groups
-0.4151821095029206,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.3091207722730718,Unhealthy For Sensitive Groups
-0.5363950663370336,Unhealthy For Sensitive Groups
-0.5212434467327695,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.3015449624709397,Unhealthy For Sensitive Groups
-0.31669658207520385,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.2863933428666756,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.3394240114816,Unhealthy For Sensitive Groups
-0.210635244845355,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.3469998212837321,Unhealthy For Sensitive Groups
-0.3015449624709397,Unhealthy For Sensitive Groups
-0.1727561958346947,Unhealthy For Sensitive Groups
-0.48336439772210915,Unhealthy For Sensitive Groups
-0.2636659134602794,Unhealthy For Sensitive Groups
-0.5363950663370336,Unhealthy For Sensitive Groups
-0.5136676369306374,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.5363950663370336,Unhealthy For Sensitive Groups
-0.4151821095029206,Unhealthy For Sensitive Groups
-0.5288192565349015,Unhealthy For Sensitive Groups
-0.35457563108586415,Unhealthy For Sensitive Groups
-0.4227579193050527,Unhealthy For Sensitive Groups
-0.3469998212837321,Unhealthy For Sensitive Groups
-0.22578686444961912,Unhealthy For Sensitive Groups
-0.4151821095029206,Unhealthy For Sensitive Groups
-0.27124172326241147,Unhealthy For Sensitive Groups
-0.210635244845355,Unhealthy For Sensitive Groups
-0.16518038603256266,Unhealthy For Sensitive Groups
-0.22578686444961912,Unhealthy For Sensitive Groups
-0.40003048989865647,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.468212778117845,Unhealthy For Sensitive Groups
-0.4757885879199771,Unhealthy For Sensitive Groups
-0.31669658207520385,Unhealthy For Sensitive Groups
-0.4909402075242412,Unhealthy For Sensitive Groups
-0.4227579193050527,Unhealthy For Sensitive Groups
-0.3469998212837321,Unhealthy For Sensitive Groups
-0.48336439772210915,Unhealthy For Sensitive Groups
-0.44548534871144885,Unhealthy For Sensitive Groups
-0.39245468009652446,Unhealthy For Sensitive Groups
-0.4530611585135809,Unhealthy For Sensitive Groups
-0.3242723918773359,Unhealthy For Sensitive Groups
-0.2636659134602794,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.5288192565349015,Unhealthy For Sensitive Groups
-0.5288192565349015,Unhealthy For Sensitive Groups
-0.4985160173263733,Unhealthy For Sensitive Groups
-0.3242723918773359,Unhealthy For Sensitive Groups
-0.4530611585135809,Unhealthy For Sensitive Groups
-0.4985160173263733,Unhealthy For Sensitive Groups
-0.22578686444961912,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.5288192565349015,Unhealthy For Sensitive Groups
-0.36972725069012824,Unhealthy For Sensitive Groups
-0.1954836252410909,Unhealthy For Sensitive Groups
-0.3091207722730718,Unhealthy For Sensitive Groups
-0.4530611585135809,Unhealthy For Sensitive Groups
-0.5288192565349015,Unhealthy For Sensitive Groups
-0.40760629970078854,Unhealthy For Sensitive Groups
-0.2863933428666756,Unhealthy For Sensitive Groups
-0.40003048989865647,Unhealthy For Sensitive Groups
-0.4909402075242412,Unhealthy For Sensitive Groups
-0.5136676369306374,Unhealthy For Sensitive Groups
-0.43033372910718476,Unhealthy For Sensitive Groups
-0.210635244845355,Unhealthy For Sensitive Groups
-0.4151821095029206,Unhealthy For Sensitive Groups
-0.4227579193050527,Unhealthy For Sensitive Groups
-0.40003048989865647,Unhealthy For Sensitive Groups
-0.5136676369306374,Unhealthy For Sensitive Groups
-0.22578686444961912,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.36972725069012824,Unhealthy For Sensitive Groups
-0.4757885879199771,Unhealthy For Sensitive Groups
-0.3848788702943924,Unhealthy For Sensitive Groups
-0.18033200563682678,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.3848788702943924,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.2485142938560153,Unhealthy For Sensitive Groups
-0.5136676369306374,Unhealthy For Sensitive Groups
-0.4151821095029206,Unhealthy For Sensitive Groups
-0.5363950663370336,Unhealthy For Sensitive Groups
-0.2863933428666756,Unhealthy For Sensitive Groups
-0.40760629970078854,Unhealthy For Sensitive Groups
-0.210635244845355,Unhealthy For Sensitive Groups
-0.36972725069012824,Unhealthy For Sensitive Groups
-0.18790781543895882,Unhealthy For Sensitive Groups
-0.39245468009652446,Unhealthy For Sensitive Groups
-0.3394240114816,Unhealthy For Sensitive Groups
-0.5288192565349015,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.33184820167946794,Unhealthy For Sensitive Groups
-0.44548534871144885,Unhealthy For Sensitive Groups
-0.3015449624709397,Unhealthy For Sensitive Groups
-0.5288192565349015,Unhealthy For Sensitive Groups
-0.210635244845355,Unhealthy For Sensitive Groups
-0.460636968315713,Unhealthy For Sensitive Groups
-0.27124172326241147,Unhealthy For Sensitive Groups
-0.5288192565349015,Unhealthy For Sensitive Groups
-0.24093848405388324,Unhealthy For Sensitive Groups
-0.3394240114816,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.460636968315713,Unhealthy For Sensitive Groups
-0.2485142938560153,Unhealthy For Sensitive Groups
-0.5212434467327695,Unhealthy For Sensitive Groups
-0.35457563108586415,Unhealthy For Sensitive Groups
-0.3015449624709397,Unhealthy For Sensitive Groups
-0.24093848405388324,Unhealthy For Sensitive Groups
-0.3469998212837321,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.18790781543895882,Unhealthy For Sensitive Groups
-0.1954836252410909,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.21821105464748708,Unhealthy For Sensitive Groups
-0.40003048989865647,Unhealthy For Sensitive Groups
-0.40760629970078854,Unhealthy For Sensitive Groups
-0.5212434467327695,Unhealthy For Sensitive Groups
-0.2485142938560153,Unhealthy For Sensitive Groups
-0.24093848405388324,Unhealthy For Sensitive Groups
-0.2485142938560153,Unhealthy For Sensitive Groups
-0.3242723918773359,Unhealthy For Sensitive Groups
-0.39245468009652446,Unhealthy For Sensitive Groups
-0.44548534871144885,Unhealthy For Sensitive Groups
-0.3469998212837321,Unhealthy For Sensitive Groups
-0.2636659134602794,Unhealthy For Sensitive Groups
-0.210635244845355,Unhealthy For Sensitive Groups
-0.210635244845355,Unhealthy For Sensitive Groups
-0.16518038603256266,Unhealthy For Sensitive Groups
-0.4530611585135809,Unhealthy For Sensitive Groups
-0.1954836252410909,Unhealthy For Sensitive Groups
-0.4909402075242412,Unhealthy For Sensitive Groups
-0.4379095389093168,Unhealthy For Sensitive Groups
-0.210635244845355,Unhealthy For Sensitive Groups
-0.2939691526688077,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.40760629970078854,Unhealthy For Sensitive Groups
-0.3242723918773359,Unhealthy For Sensitive Groups
-0.5136676369306374,Unhealthy For Sensitive Groups
-0.3242723918773359,Unhealthy For Sensitive Groups
-0.3091207722730718,Unhealthy For Sensitive Groups
-0.1727561958346947,Unhealthy For Sensitive Groups
-0.5288192565349015,Unhealthy For Sensitive Groups
-0.48336439772210915,Unhealthy For Sensitive Groups
-0.5212434467327695,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.5212434467327695,Unhealthy For Sensitive Groups
-0.2485142938560153,Unhealthy For Sensitive Groups
-0.4227579193050527,Unhealthy For Sensitive Groups
-0.2485142938560153,Unhealthy For Sensitive Groups
-0.40003048989865647,Unhealthy For Sensitive Groups
-0.210635244845355,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.40760629970078854,Unhealthy For Sensitive Groups
-0.44548534871144885,Unhealthy For Sensitive Groups
-0.5212434467327695,Unhealthy For Sensitive Groups
-0.3394240114816,Unhealthy For Sensitive Groups
-0.31669658207520385,Unhealthy For Sensitive Groups
-0.3773030604922603,Unhealthy For Sensitive Groups
-0.40760629970078854,Unhealthy For Sensitive Groups
-0.210635244845355,Unhealthy For Sensitive Groups
-0.22578686444961912,Unhealthy For Sensitive Groups
-0.2863933428666756,Unhealthy For Sensitive Groups
-0.5288192565349015,Unhealthy For Sensitive Groups
-0.5288192565349015,Unhealthy For Sensitive Groups
-0.22578686444961912,Unhealthy For Sensitive Groups
-0.2485142938560153,Unhealthy For Sensitive Groups
-0.4985160173263733,Unhealthy For Sensitive Groups
-0.3848788702943924,Unhealthy For Sensitive Groups
-0.4151821095029206,Unhealthy For Sensitive Groups
-0.21821105464748708,Unhealthy For Sensitive Groups
-0.3242723918773359,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.210635244845355,Unhealthy For Sensitive Groups
-0.21821105464748708,Unhealthy For Sensitive Groups
-0.210635244845355,Unhealthy For Sensitive Groups
-0.4757885879199771,Unhealthy For Sensitive Groups
-0.3848788702943924,Unhealthy For Sensitive Groups
-0.24093848405388324,Unhealthy For Sensitive Groups
-0.18033200563682678,Unhealthy For Sensitive Groups
-0.40003048989865647,Unhealthy For Sensitive Groups
-0.5212434467327695,Unhealthy For Sensitive Groups
-0.44548534871144885,Unhealthy For Sensitive Groups
-0.21821105464748708,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.460636968315713,Unhealthy For Sensitive Groups
-0.5136676369306374,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.4757885879199771,Unhealthy For Sensitive Groups
-0.3242723918773359,Unhealthy For Sensitive Groups
-0.35457563108586415,Unhealthy For Sensitive Groups
-0.4227579193050527,Unhealthy For Sensitive Groups
-0.5136676369306374,Unhealthy For Sensitive Groups
-0.3621514408879962,Unhealthy For Sensitive Groups
-0.460636968315713,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.4151821095029206,Unhealthy For Sensitive Groups
-0.4151821095029206,Unhealthy For Sensitive Groups
-0.44548534871144885,Unhealthy For Sensitive Groups
-0.35457563108586415,Unhealthy For Sensitive Groups
-0.2863933428666756,Unhealthy For Sensitive Groups
-0.20305943504322294,Unhealthy For Sensitive Groups
-0.44548534871144885,Unhealthy For Sensitive Groups
-0.44548534871144885,Unhealthy For Sensitive Groups
-0.3091207722730718,Unhealthy For Sensitive Groups
-0.1727561958346947,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.5212434467327695,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.35457563108586415,Unhealthy For Sensitive Groups
-0.48336439772210915,Unhealthy For Sensitive Groups
-0.4909402075242412,Unhealthy For Sensitive Groups
-0.5136676369306374,Unhealthy For Sensitive Groups
-0.44548534871144885,Unhealthy For Sensitive Groups
-0.48336439772210915,Unhealthy For Sensitive Groups
-0.44548534871144885,Unhealthy For Sensitive Groups
-0.31669658207520385,Unhealthy For Sensitive Groups
-0.210635244845355,Unhealthy For Sensitive Groups
-0.3621514408879962,Unhealthy For Sensitive Groups
-0.40760629970078854,Unhealthy For Sensitive Groups
-0.31669658207520385,Unhealthy For Sensitive Groups
-0.5288192565349015,Unhealthy For Sensitive Groups
-0.4530611585135809,Unhealthy For Sensitive Groups
-0.27881753306454354,Unhealthy For Sensitive Groups
-0.2485142938560153,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.5212434467327695,Unhealthy For Sensitive Groups
-0.4151821095029206,Unhealthy For Sensitive Groups
-0.1954836252410909,Unhealthy For Sensitive Groups
-0.40760629970078854,Unhealthy For Sensitive Groups
-0.5136676369306374,Unhealthy For Sensitive Groups
-0.5212434467327695,Unhealthy For Sensitive Groups
-0.460636968315713,Unhealthy For Sensitive Groups
-0.468212778117845,Unhealthy For Sensitive Groups
-0.210635244845355,Unhealthy For Sensitive Groups
-0.5136676369306374,Unhealthy For Sensitive Groups
-0.5212434467327695,Unhealthy For Sensitive Groups
-0.31669658207520385,Unhealthy For Sensitive Groups
-0.3621514408879962,Unhealthy For Sensitive Groups
-0.4909402075242412,Unhealthy For Sensitive Groups
-0.40003048989865647,Unhealthy For Sensitive Groups
-0.4151821095029206,Unhealthy For Sensitive Groups
-0.4757885879199771,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.31669658207520385,Unhealthy For Sensitive Groups
-0.4530611585135809,Unhealthy For Sensitive Groups
-0.4227579193050527,Unhealthy For Sensitive Groups
-0.4151821095029206,Unhealthy For Sensitive Groups
-0.5136676369306374,Unhealthy For Sensitive Groups
-0.2560901036581474,Unhealthy For Sensitive Groups
-0.18790781543895882,Unhealthy For Sensitive Groups
-0.2939691526688077,Unhealthy For Sensitive Groups
-0.5363950663370336,Unhealthy For Sensitive Groups
-0.3773030604922603,Unhealthy For Sensitive Groups
-0.4151821095029206,Unhealthy For Sensitive Groups
-0.36972725069012824,Unhealthy For Sensitive Groups
-0.27124172326241147,Unhealthy For Sensitive Groups
-0.2333626742517512,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.21821105464748708,Unhealthy For Sensitive Groups
-0.36972725069012824,Unhealthy For Sensitive Groups
-0.4530611585135809,Unhealthy For Sensitive Groups
-0.39245468009652446,Unhealthy For Sensitive Groups
-0.4985160173263733,Unhealthy For Sensitive Groups
-0.4227579193050527,Unhealthy For Sensitive Groups
-0.33184820167946794,Unhealthy For Sensitive Groups
-0.48336439772210915,Unhealthy For Sensitive Groups
-0.16518038603256266,Unhealthy For Sensitive Groups
-0.40003048989865647,Unhealthy For Sensitive Groups
-0.44548534871144885,Unhealthy For Sensitive Groups
-0.48336439772210915,Unhealthy For Sensitive Groups
-0.1727561958346947,Unhealthy For Sensitive Groups
-0.468212778117845,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.1954836252410909,Unhealthy For Sensitive Groups
-0.3469998212837321,Unhealthy For Sensitive Groups
-0.39245468009652446,Unhealthy For Sensitive Groups
-0.5060918271285053,Unhealthy For Sensitive Groups
-0.16518038603256266,Unhealthy For Sensitive Groups
-0.5288192565349015,Unhealthy For Sensitive Groups
-0.31669658207520385,Unhealthy For Sensitive Groups
-0.4530611585135809,Unhealthy For Sensitive Groups
-0.20305943504322294,Unhealthy For Sensitive Groups
-0.210635244845355,Unhealthy For Sensitive Groups
-0.4757885879199771,Unhealthy For Sensitive Groups
-0.3394240114816,Unhealthy For Sensitive Groups
-0.2485142938560153,Unhealthy For Sensitive Groups
