Date,Country,Status,AQI Value
2022-09-13 00:00:00,Uganda,Moderate,100.0
2022-09-13 00:00:00,Ukraine,Moderate,56.0
2022-09-13 00:00:00,United Arab Emirates,Unhealthy For Sensitive Groups,118.0
2022-09-13 00:00:00,United Kingdom Of Great Britain And Northern Ireland,Moderate,54.0
2022-09-13 00:00:00,United States Of America,Unhealthy,162.0
2022-09-13 00:00:00,Uzbekistan,Moderate,57.0
2022-09-13 00:00:00,Vatican,Good,34.0
2022-09-13 00:00:00,Venezuela,Good,15.0
2022-09-13 00:00:00,Vietnam,Unhealthy For Sensitive Groups,143.0
2022-09-13 00:00:00,Zambia,Unhealthy,176.0
2022-09-14 00:00:00,Albania,Good,11.0
2022-09-14 00:00:00,Algeria,Moderate,65.0
2022-09-14 00:00:00,Andorra,Good,12.0
2022-09-14 00:00:00,Angola,Moderate,77.0
2022-09-14 00:00:00,Argentina,Good,39.0
2022-09-14 00:00:00,Armenia,Moderate,69.0
2022-09-14 00:00:00,Australia,Good,40.0
2022-09-14 00:00:00,Austria,Good,36.0
2022-09-14 00:00:00,Azerbaijan,Good,36.0
2022-09-14 00:00:00,Bahrain,Unhealthy,158.0
2022-09-14 00:00:00,Bangladesh,Unhealthy For Sensitive Groups,141.0
2022-09-14 00:00:00,Belarus,Good,35.0
2022-09-14 00:00:00,Belgium,Good,43.0
2022-09-14 00:00:00,Belize,Good,2.0
2022-09-14 00:00:00,Bermuda,Good,15.0
2022-09-14 00:00:00,Bolivia,Moderate,90.0
2022-09-14 00:00:00,Bosnia And Herzegovina,Moderate,57.0
2022-09-14 00:00:00,Brazil,Moderate,77.0
2022-09-14 00:00:00,Brunei,Good,10.0
2022-09-14 00:00:00,Bulgaria,Good,33.0
2022-09-14 00:00:00,Burkina Faso,Good,24.0
2022-09-14 00:00:00,Cambodia,Good,15.0
2022-09-14 00:00:00,Canada,Unhealthy For Sensitive Groups,114.0
2022-09-14 00:00:00,Cape Verde,Good,25.0
2022-09-14 00:00:00,Cayman Islands,Good,4.0
2022-09-14 00:00:00,Central African Republic,Moderate,75.0
2022-09-14 00:00:00,Chad,Moderate,68.0
2022-09-14 00:00:00,Chile,Unhealthy For Sensitive Groups,120.0
2022-09-14 00:00:00,China,Unhealthy,177.0
2022-09-14 00:00:00,Colombia,Moderate,70.0
2022-09-14 00:00:00,Costa Rica,Moderate,57.0
2022-09-14 00:00:00,Croatia,Good,23.0
2022-09-14 00:00:00,Cyprus,Good,43.0
2022-09-14 00:00:00,Czech Republic,Moderate,73.0
2022-09-14 00:00:00,Denmark,Good,20.0
2022-09-14 00:00:00,Dominican Republic,Good,43.0
2022-09-14 00:00:00,Ecuador,Moderate,95.0
2022-09-14 00:00:00,Egypt,Moderate,86.0
2022-09-14 00:00:00,El Salvador,Moderate,59.0
2022-09-14 00:00:00,Estonia,Good,24.0
2022-09-14 00:00:00,Ethiopia,Unhealthy For Sensitive Groups,147.0
2022-09-14 00:00:00,Finland,Good,24.0
2022-09-14 00:00:00,France,Moderate,78.0
2022-09-14 00:00:00,French Guiana,Good,25.0
2022-09-14 00:00:00,Gabon,Moderate,91.0
2022-09-14 00:00:00,Gambia,Good,29.0
2022-09-14 00:00:00,Georgia,Good,37.0
2022-09-14 00:00:00,Germany,Moderate,56.0
2022-09-14 00:00:00,Ghana,Good,44.0
2022-09-14 00:00:00,Gibraltar,Good,34.0
2022-09-14 00:00:00,Greece,Good,40.0
2022-09-14 00:00:00,Grenada,Good,5.0
2022-09-14 00:00:00,Guadeloupe,Good,26.0
2022-09-14 00:00:00,Guam,Good,8.0
2022-09-14 00:00:00,Guatemala,Good,42.0
2022-09-14 00:00:00,Honduras,Good,27.0
2022-09-14 00:00:00,Hong Kong,Moderate,100.0
2022-09-14 00:00:00,Hungary,Good,48.0
2022-09-14 00:00:00,Iceland,Good,5.0
2022-09-14 00:00:00,India,Unhealthy,190.0
2022-09-14 00:00:00,Indonesia,Moderate,93.0
2022-09-14 00:00:00,Iran,Unhealthy For Sensitive Groups,149.0
2022-09-14 00:00:00,Iraq,Unhealthy For Sensitive Groups,112.0
2022-09-14 00:00:00,Ireland,Good,24.0
2022-09-14 00:00:00,Israel,Moderate,66.0
2022-09-14 00:00:00,Italy,Moderate,59.0
2022-09-14 00:00:00,Ivory Coast,Good,42.0
2022-09-14 00:00:00,Japan,Moderate,70.0
2022-09-14 00:00:00,Jersey,Moderate,55.0
2022-09-14 00:00:00,Jordan,Good,26.0
2022-09-14 00:00:00,Kazakhstan,Moderate,75.0
2022-09-14 00:00:00,Kenya,Moderate,80.0
2022-09-14 00:00:00,Kosovo,Good,33.0
2022-09-14 00:00:00,Kuwait,Unhealthy For Sensitive Groups,120.0
2022-09-14 00:00:00,Kyrgyzstan,Unhealthy For Sensitive Groups,105.0
2022-09-14 00:00:00,Laos,Moderate,64.0
2022-09-14 00:00:00,Latvia,Moderate,63.0
2022-09-14 00:00:00,Lebanon,Moderate,76.0
2022-09-14 00:00:00,Liberia,Good,3.0
2022-09-14 00:00:00,Liechtenstein,Good,27.0
2022-09-14 00:00:00,Lithuania,Good,22.0
2022-09-14 00:00:00,Luxembourg,Good,32.0
2022-09-14 00:00:00,Macao,Unhealthy For Sensitive Groups,129.0
2022-09-14 00:00:00,Macedonia,Good,39.0
2022-09-14 00:00:00,Madagascar,Good,44.0
2022-09-14 00:00:00,Malaysia,Moderate,55.0
2022-09-14 00:00:00,Malta,Good,29.0
2022-09-14 00:00:00,Martinique,Good,27.0
2022-09-14 00:00:00,Mexico,Moderate,90.0
2022-09-14 00:00:00,Moldova,Good,25.0
2022-09-14 00:00:00,Monaco,Good,25.0
2022-09-14 00:00:00,Mongolia,Unhealthy For Sensitive Groups,104.0
2022-09-14 00:00:00,Montenegro,Good,30.0
2022-09-14 00:00:00,Myanmar,Good,27.0
2022-09-14 00:00:00,Nepal,Good,50.0
2022-09-14 00:00:00,Netherlands,Good,30.0
2022-09-14 00:00:00,New Caledonia,Good,23.0
2022-09-14 00:00:00,New Zealand,Moderate,69.0
2022-09-14 00:00:00,Nigeria,Unhealthy For Sensitive Groups,105.0
2022-09-14 00:00:00,Norway,Good,15.0
2022-09-14 00:00:00,Pakistan,Moderate,91.0
2022-09-14 00:00:00,Palestinian Territory,Good,41.0
2022-09-14 00:00:00,Peru,Moderate,79.0
2022-09-14 00:00:00,Philippines,Moderate,83.0
2022-09-14 00:00:00,Poland,Good,46.0
2022-09-14 00:00:00,Portugal,Good,21.0
2022-09-14 00:00:00,Puerto Rico,Good,15.0
2022-09-14 00:00:00,Qatar,Unhealthy,183.0
2022-09-14 00:00:00,Reunion,Good,22.0
2022-09-14 00:00:00,Romania,Moderate,61.0
2022-09-14 00:00:00,Russia,Unhealthy For Sensitive Groups,104.0
2022-09-14 00:00:00,San Marino,Good,48.0
2022-09-14 00:00:00,Senegal,Good,33.0
2022-09-14 00:00:00,Serbia,Moderate,54.0
2022-09-14 00:00:00,Singapore,Good,32.0
2022-09-14 00:00:00,Slovakia,Moderate,59.0
2022-09-14 00:00:00,Slovenia,Good,43.0
2022-09-14 00:00:00,South Africa,Moderate,83.0
2022-09-14 00:00:00,South Korea,Moderate,66.0
2022-09-14 00:00:00,Spain,Moderate,70.0
2022-09-14 00:00:00,Sri Lanka,Moderate,61.0
2022-09-14 00:00:00,Sudan,Good,38.0
2022-09-14 00:00:00,Sweden,Good,22.0
2022-09-14 00:00:00,Switzerland,Good,28.0
2022-09-14 00:00:00,Taiwan,Unhealthy For Sensitive Groups,109.0
2022-09-14 00:00:00,Tajikistan,Unhealthy For Sensitive Groups,112.0
2022-09-14 00:00:00,Thailand,Unhealthy For Sensitive Groups,130.0
2022-09-14 00:00:00,Togo,Good,27.0
2022-09-14 00:00:00,Trinidad And Tobago,Good,39.0
2022-09-14 00:00:00,Turkey,Moderate,90.0
2022-09-14 00:00:00,Turkmenistan,Unhealthy For Sensitive Groups,132.0
2022-09-14 00:00:00,Uganda,Moderate,83.0
2022-09-14 00:00:00,Ukraine,Moderate,75.0
2022-09-14 00:00:00,United Arab Emirates,Unhealthy For Sensitive Groups,101.0
2022-09-14 00:00:00,United Kingdom Of Great Britain And Northern Ireland,Moderate,63.0
2022-09-14 00:00:00,United States Of America,Unhealthy,151.0
2022-09-14 00:00:00,Uzbekistan,Moderate,89.0
2022-09-14 00:00:00,Vatican,Good,34.0
2022-09-14 00:00:00,Venezuela,Good,3.0
2022-09-14 00:00:00,Vietnam,Unhealthy For Sensitive Groups,138.0
2022-09-14 00:00:00,Zambia,Unhealthy For Sensitive Groups,118.0
2022-09-15 00:00:00,Albania,Good,13.0
2022-09-15 00:00:00,Algeria,Moderate,65.0
2022-09-15 00:00:00,Andorra,Good,29.0
2022-09-15 00:00:00,Angola,Unhealthy For Sensitive Groups,115.0
2022-09-15 00:00:00,Argentina,Good,23.0
2022-09-15 00:00:00,Armenia,Moderate,90.0
2022-09-15 00:00:00,Australia,Good,44.0
2022-09-15 00:00:00,Austria,Good,13.0
2022-09-15 00:00:00,Azerbaijan,Good,39.0
2022-09-15 00:00:00,Bahrain,Unhealthy,151.0
2022-09-15 00:00:00,Bangladesh,Unhealthy For Sensitive Groups,141.0
2022-09-15 00:00:00,Belarus,Good,39.0
2022-09-15 00:00:00,Belgium,Good,27.0
2022-09-15 00:00:00,Belize,Good,6.0
2022-09-15 00:00:00,Bermuda,Good,30.0
2022-09-15 00:00:00,Bolivia,Moderate,86.0
2022-09-15 00:00:00,Bosnia And Herzegovina,Moderate,60.0
2022-09-15 00:00:00,Brazil,Moderate,58.0
2022-09-15 00:00:00,Brunei,Good,10.0
2022-09-15 00:00:00,Bulgaria,Good,15.0
2022-09-15 00:00:00,Burkina Faso,Good,27.0
2022-09-15 00:00:00,Cambodia,Good,15.0
2022-09-15 00:00:00,Canada,Moderate,75.0
2022-09-15 00:00:00,Cape Verde,Good,29.0
2022-09-15 00:00:00,Cayman Islands,Good,1.0
2022-09-15 00:00:00,Central African Republic,Moderate,73.0
2022-09-15 00:00:00,Chad,Moderate,55.0
2022-09-15 00:00:00,Chile,Moderate,92.0
2022-09-15 00:00:00,China,Unhealthy,166.0
2022-09-15 00:00:00,Colombia,Moderate,87.0
2022-09-15 00:00:00,Costa Rica,Good,32.0
2022-09-15 00:00:00,Croatia,Good,24.0
2022-09-15 00:00:00,Cyprus,Moderate,54.0
2022-09-15 00:00:00,Czech Republic,Good,48.0
2022-09-15 00:00:00,Denmark,Good,19.0
2022-09-15 00:00:00,Dominican Republic,Good,24.0
2022-09-15 00:00:00,Ecuador,Moderate,95.0
2022-09-15 00:00:00,Egypt,Moderate,86.0
2022-09-15 00:00:00,El Salvador,Moderate,57.0
2022-09-15 00:00:00,Estonia,Good,20.0
2022-09-15 00:00:00,Ethiopia,Unhealthy For Sensitive Groups,133.0
2022-09-15 00:00:00,Finland,Good,15.0
2022-09-15 00:00:00,France,Moderate,85.0
2022-09-15 00:00:00,French Guiana,Good,25.0
2022-09-15 00:00:00,Gabon,Moderate,81.0
2022-09-15 00:00:00,Gambia,Good,13.0
2022-09-15 00:00:00,Georgia,Good,37.0
2022-09-15 00:00:00,Germany,Good,41.0
2022-09-15 00:00:00,Ghana,Moderate,56.0
2022-09-15 00:00:00,Gibraltar,Good,21.0
2022-09-15 00:00:00,Greece,Good,44.0
2022-09-15 00:00:00,Grenada,Good,9.0
2022-09-15 00:00:00,Guadeloupe,Good,14.0
2022-09-15 00:00:00,Guam,Good,5.0
2022-09-15 00:00:00,Guatemala,Moderate,71.0
2022-09-15 00:00:00,Honduras,Good,23.0
2022-09-15 00:00:00,Hong Kong,Unhealthy For Sensitive Groups,108.0
2022-09-15 00:00:00,Hungary,Good,36.0
2022-09-15 00:00:00,Iceland,Good,11.0
2022-09-15 00:00:00,India,Unhealthy,156.0
2022-09-15 00:00:00,Indonesia,Moderate,93.0
2022-09-15 00:00:00,Iran,Unhealthy For Sensitive Groups,150.0
2022-09-15 00:00:00,Iraq,Unhealthy,153.0
2022-09-15 00:00:00,Ireland,Good,21.0
2022-09-15 00:00:00,Israel,Moderate,63.0
2022-09-15 00:00:00,Italy,Moderate,67.0
2022-09-15 00:00:00,Ivory Coast,Moderate,61.0
2022-09-15 00:00:00,Japan,Moderate,76.0
2022-09-15 00:00:00,Jersey,Good,22.0
2022-09-15 00:00:00,Jordan,Good,30.0
2022-09-15 00:00:00,Kazakhstan,Moderate,100.0
2022-09-15 00:00:00,Kenya,Moderate,66.0
2022-09-15 00:00:00,Kosovo,Good,35.0
2022-09-15 00:00:00,Kuwait,Unhealthy For Sensitive Groups,130.0
2022-09-15 00:00:00,Kyrgyzstan,Unhealthy For Sensitive Groups,120.0
2022-09-15 00:00:00,Laos,Good,43.0
2022-09-15 00:00:00,Latvia,Good,23.0
2022-09-15 00:00:00,Lebanon,Moderate,76.0
2022-09-15 00:00:00,Liberia,Good,32.0
2022-09-15 00:00:00,Liechtenstein,Good,17.0
2022-09-15 00:00:00,Lithuania,Good,23.0
2022-09-15 00:00:00,Luxembourg,Good,32.0
2022-09-15 00:00:00,Macao,Unhealthy For Sensitive Groups,139.0
2022-09-15 00:00:00,Macedonia,Good,37.0
2022-09-15 00:00:00,Madagascar,Moderate,54.0
2022-09-15 00:00:00,Malaysia,Moderate,67.0
2022-09-15 00:00:00,Malta,Good,25.0
2022-09-15 00:00:00,Martinique,Good,22.0
2022-09-15 00:00:00,Mexico,Moderate,75.0
2022-09-15 00:00:00,Moldova,Good,24.0
2022-09-15 00:00:00,Monaco,Good,25.0
2022-09-15 00:00:00,Mongolia,Moderate,67.0
2022-09-15 00:00:00,Montenegro,Good,29.0
2022-09-15 00:00:00,Myanmar,Good,35.0
2022-09-15 00:00:00,Nepal,Moderate,79.0
2022-09-15 00:00:00,Netherlands,Good,36.0
2022-09-15 00:00:00,New Caledonia,Good,29.0
2022-09-15 00:00:00,New Zealand,Good,34.0
2022-09-15 00:00:00,Nigeria,Unhealthy For Sensitive Groups,105.0
2022-09-15 00:00:00,Norway,Good,21.0
2022-09-15 00:00:00,Pakistan,Moderate,91.0
2022-09-15 00:00:00,Palestinian Territory,Good,42.0
2022-09-15 00:00:00,Peru,Moderate,94.0
2022-09-15 00:00:00,Philippines,Moderate,83.0
2022-09-15 00:00:00,Poland,Good,40.0
2022-09-15 00:00:00,Portugal,Good,24.0
2022-09-15 00:00:00,Puerto Rico,Good,11.0
2022-09-15 00:00:00,Qatar,Unhealthy,183.0
2022-09-15 00:00:00,Reunion,Good,27.0
2022-09-15 00:00:00,Romania,Moderate,64.0
2022-09-15 00:00:00,Russia,Unhealthy For Sensitive Groups,122.0
2022-09-15 00:00:00,San Marino,Good,35.0
2022-09-15 00:00:00,Senegal,Good,33.0
2022-09-15 00:00:00,Serbia,Moderate,61.0
2022-09-15 00:00:00,Singapore,Moderate,55.0
2022-09-15 00:00:00,Slovakia,Good,46.0
2022-09-15 00:00:00,Slovenia,Good,28.0
2022-09-15 00:00:00,South Africa,Moderate,83.0
2022-09-15 00:00:00,South Korea,Moderate,66.0
2022-09-15 00:00:00,Spain,Moderate,80.0
2022-09-15 00:00:00,Sri Lanka,Moderate,63.0
2022-09-15 00:00:00,Sudan,Good,38.0
2022-09-15 00:00:00,Sweden,Good,30.0
2022-09-15 00:00:00,Switzerland,Good,27.0
2022-09-15 00:00:00,Taiwan,Moderate,99.0
2022-09-15 00:00:00,Tajikistan,Unhealthy For Sensitive Groups,117.0
2022-09-15 00:00:00,Thailand,Unhealthy For Sensitive Groups,123.0
2022-09-15 00:00:00,Togo,Moderate,53.0
2022-09-15 00:00:00,Trinidad And Tobago,Good,38.0
2022-09-15 00:00:00,Turkey,Moderate,100.0
2022-09-15 00:00:00,Turkmenistan,Moderate,95.0
2022-09-15 00:00:00,Uganda,Moderate,65.0
2022-09-15 00:00:00,Ukraine,Moderate,74.0
2022-09-15 00:00:00,United Arab Emirates,Moderate,83.0
2022-09-15 00:00:00,United Kingdom Of Great Britain And Northern Ireland,Moderate,54.0
2022-09-15 00:00:00,United States Of America,Unhealthy For Sensitive Groups,105.0
2022-09-15 00:00:00,Uzbekistan,Moderate,65.0
2022-09-15 00:00:00,Vatican,Good,30.0
2022-09-15 00:00:00,Venezuela,Moderate,62.0
2022-09-15 00:00:00,Vietnam,Unhealthy For Sensitive Groups,109.0
2022-09-15 00:00:00,Zambia,Unhealthy For Sensitive Groups,116.0
2022-09-16 00:00:00,Albania,Good,28.0
2022-09-16 00:00:00,Algeria,Moderate,65.0
2022-09-16 00:00:00,Andorra,Good,32.0
2022-09-16 00:00:00,Angola,Unhealthy For Sensitive Groups,117.0
2022-09-16 00:00:00,Argentina,Good,33.0
2022-09-16 00:00:00,Armenia,Moderate,62.0
2022-09-16 00:00:00,Australia,Good,49.0
2022-09-16 00:00:00,Austria,Good,45.0
2022-09-16 00:00:00,Azerbaijan,Good,40.0
2022-09-16 00:00:00,Bahrain,Moderate,74.0
2022-09-16 00:00:00,Bangladesh,Unhealthy For Sensitive Groups,141.0
2022-09-16 00:00:00,Belarus,Good,9.0
2022-09-16 00:00:00,Belgium,Good,16.0
2022-09-16 00:00:00,Belize,Good,11.0
2022-09-16 00:00:00,Bermuda,Good,3.0
2022-09-16 00:00:00,Bolivia,Moderate,85.0
2022-09-16 00:00:00,Bosnia And Herzegovina,Good,47.0
2022-09-16 00:00:00,Brazil,Moderate,54.0
2022-09-16 00:00:00,Brunei,Good,10.0
2022-09-16 00:00:00,Bulgaria,Good,32.0
2022-09-16 00:00:00,Burkina Faso,Good,35.0
2022-09-16 00:00:00,Cambodia,Good,15.0
2022-09-16 00:00:00,Canada,Moderate,73.0
2022-09-16 00:00:00,Cape Verde,Good,28.0
2022-09-16 00:00:00,Cayman Islands,Good,9.0
2022-09-16 00:00:00,Central African Republic,Moderate,91.0
2022-09-16 00:00:00,Chad,Moderate,53.0
2022-09-16 00:00:00,Chile,Unhealthy For Sensitive Groups,118.0
2022-09-16 00:00:00,China,Very Unhealthy,241.0
2022-09-16 00:00:00,Colombia,Moderate,80.0
2022-09-16 00:00:00,Costa Rica,Good,39.0
2022-09-16 00:00:00,Croatia,Good,21.0
2022-09-16 00:00:00,Cyprus,Moderate,52.0
2022-09-16 00:00:00,Czech Republic,Good,45.0
2022-09-16 00:00:00,Denmark,Good,18.0
2022-09-16 00:00:00,Dominican Republic,Good,24.0
2022-09-16 00:00:00,Ecuador,Moderate,56.0
2022-09-16 00:00:00,Egypt,Moderate,86.0
2022-09-16 00:00:00,El Salvador,Moderate,57.0
2022-09-16 00:00:00,Estonia,Good,20.0
2022-09-16 00:00:00,Ethiopia,Unhealthy,155.0
2022-09-16 00:00:00,Finland,Good,19.0
2022-09-16 00:00:00,France,Good,45.0
2022-09-16 00:00:00,French Guiana,Good,27.0
2022-09-16 00:00:00,Gabon,Moderate,93.0
2022-09-16 00:00:00,Gambia,Good,21.0
2022-09-16 00:00:00,Georgia,Good,48.0
2022-09-16 00:00:00,Germany,Good,40.0
2022-09-16 00:00:00,Ghana,Good,38.0
2022-09-16 00:00:00,Gibraltar,Good,21.0
2022-09-16 00:00:00,Greece,Good,44.0
2022-09-16 00:00:00,Grenada,Good,9.0
2022-09-16 00:00:00,Guadeloupe,Good,12.0
2022-09-16 00:00:00,Guam,Good,11.0
2022-09-16 00:00:00,Guatemala,Moderate,63.0
2022-09-16 00:00:00,Honduras,Good,48.0
2022-09-16 00:00:00,Hong Kong,Unhealthy For Sensitive Groups,141.0
2022-09-16 00:00:00,Hungary,Good,33.0
2022-09-16 00:00:00,Iceland,Good,7.0
2022-09-16 00:00:00,India,Unhealthy,160.0
2022-09-16 00:00:00,Indonesia,Moderate,93.0
2022-09-16 00:00:00,Iran,Unhealthy For Sensitive Groups,132.0
2022-09-16 00:00:00,Iraq,Unhealthy For Sensitive Groups,107.0
2022-09-16 00:00:00,Ireland,Good,22.0
2022-09-16 00:00:00,Israel,Moderate,75.0
2022-09-16 00:00:00,Italy,Moderate,57.0
2022-09-16 00:00:00,Ivory Coast,Good,38.0
2022-09-16 00:00:00,Japan,Moderate,74.0
2022-09-16 00:00:00,Jersey,Good,18.0
2022-09-16 00:00:00,Jordan,Good,31.0
2022-09-16 00:00:00,Kazakhstan,Unhealthy For Sensitive Groups,111.0
2022-09-16 00:00:00,Kenya,Moderate,53.0
2022-09-16 00:00:00,Kosovo,Good,35.0
2022-09-16 00:00:00,Kuwait,Hazardous,367.0
2022-09-16 00:00:00,Kyrgyzstan,Unhealthy For Sensitive Groups,119.0
2022-09-16 00:00:00,Laos,Good,36.0
2022-09-16 00:00:00,Latvia,Moderate,88.0
2022-09-16 00:00:00,Lebanon,Moderate,76.0
2022-09-16 00:00:00,Liberia,Good,30.0
2022-09-16 00:00:00,Liechtenstein,Good,34.0
2022-09-16 00:00:00,Lithuania,Good,21.0
2022-09-16 00:00:00,Luxembourg,Good,22.0
2022-09-16 00:00:00,Macao,Unhealthy For Sensitive Groups,127.0
2022-09-16 00:00:00,Macedonia,Moderate,51.0
2022-09-16 00:00:00,Madagascar,Good,46.0
2022-09-16 00:00:00,Malaysia,Moderate,68.0
2022-09-16 00:00:00,Malta,Good,32.0
2022-09-16 00:00:00,Martinique,Moderate,83.0
2022-09-16 00:00:00,Mexico,Moderate,67.0
2022-09-16 00:00:00,Moldova,Good,16.0
2022-09-16 00:00:00,Monaco,Good,25.0
2022-09-16 00:00:00,Mongolia,Moderate,54.0
2022-09-16 00:00:00,Montenegro,Good,31.0
2022-09-16 00:00:00,Myanmar,Good,44.0
2022-09-16 00:00:00,Nepal,Good,48.0
2022-09-16 00:00:00,Netherlands,Good,29.0
2022-09-16 00:00:00,New Caledonia,Good,24.0
2022-09-16 00:00:00,New Zealand,Good,38.0
2022-09-16 00:00:00,Nigeria,Unhealthy For Sensitive Groups,105.0
2022-09-16 00:00:00,Norway,Good,20.0
2022-09-16 00:00:00,Pakistan,Moderate,91.0
2022-09-16 00:00:00,Palestinian Territory,Good,48.0
2022-09-16 00:00:00,Peru,Unhealthy For Sensitive Groups,110.0
2022-09-16 00:00:00,Philippines,Moderate,83.0
2022-09-16 00:00:00,Poland,Good,30.0
2022-09-16 00:00:00,Portugal,Good,29.0
2022-09-16 00:00:00,Puerto Rico,Good,6.0
2022-09-16 00:00:00,Qatar,Unhealthy,183.0
2022-09-16 00:00:00,Reunion,Good,24.0
2022-09-16 00:00:00,Romania,Good,50.0
2022-09-16 00:00:00,Russia,Unhealthy For Sensitive Groups,131.0
2022-09-16 00:00:00,San Marino,Good,37.0
2022-09-16 00:00:00,Senegal,Good,33.0
2022-09-16 00:00:00,Serbia,Good,44.0
2022-09-16 00:00:00,Singapore,Good,46.0
2022-09-16 00:00:00,Slovakia,Good,40.0
2022-09-16 00:00:00,Slovenia,Good,19.0
2022-09-16 00:00:00,South Africa,Moderate,83.0
2022-09-16 00:00:00,South Korea,Moderate,89.0
2022-09-16 00:00:00,Spain,Moderate,74.0
2022-09-16 00:00:00,Sri Lanka,Good,50.0
2022-09-16 00:00:00,Sudan,Good,38.0
2022-09-16 00:00:00,Sweden,Good,13.0
2022-09-16 00:00:00,Switzerland,Good,32.0
2022-09-16 00:00:00,Taiwan,Moderate,89.0
2022-09-16 00:00:00,Tajikistan,Moderate,91.0
2022-09-16 00:00:00,Thailand,Unhealthy For Sensitive Groups,101.0
2022-09-16 00:00:00,Togo,Good,30.0
2022-09-16 00:00:00,Trinidad And Tobago,Good,30.0
2022-09-16 00:00:00,Turkey,Unhealthy For Sensitive Groups,110.0
2022-09-16 00:00:00,Turkmenistan,Moderate,93.0
2022-09-16 00:00:00,Uganda,Moderate,99.0
2022-09-16 00:00:00,Ukraine,Moderate,53.0
2022-09-16 00:00:00,United Arab Emirates,Moderate,94.0
2022-09-16 00:00:00,United Kingdom Of Great Britain And Northern Ireland,Good,41.0
2022-09-16 00:00:00,United States Of America,Hazardous,364.0
2022-09-16 00:00:00,Vatican,Moderate,57.0
2022-09-16 00:00:00,Venezuela,Good,27.0
2022-09-16 00:00:00,Vietnam,Moderate,93.0
2022-09-16 00:00:00,Zambia,Moderate,99.0
2022-09-17 00:00:00,Albania,Good,11.0
2022-09-17 00:00:00,Algeria,Moderate,65.0
2022-09-17 00:00:00,Andorra,Good,41.0
2022-09-17 00:00:00,Angola,Moderate,98.0
2022-09-17 00:00:00,Argentina,Good,18.0
2022-09-17 00:00:00,Armenia,Good,45.0
2022-09-17 00:00:00,Australia,Good,32.0
2022-09-17 00:00:00,Austria,Good,15.0
2022-09-17 00:00:00,Azerbaijan,Good,44.0
2022-09-17 00:00:00,Bahrain,Moderate,99.0
2022-09-17 00:00:00,Bangladesh,Unhealthy For Sensitive Groups,141.0
2022-09-17 00:00:00,Belarus,Good,20.0
2022-09-17 00:00:00,Belgium,Good,20.0
2022-09-17 00:00:00,Belize,Good,9.0
2022-09-17 00:00:00,Bermuda,Good,17.0
2022-09-17 00:00:00,Bolivia,Moderate,76.0
2022-09-17 00:00:00,Bosnia And Herzegovina,Good,48.0
2022-09-17 00:00:00,Brazil,Moderate,62.0
2022-09-17 00:00:00,Brunei,Good,10.0
2022-09-17 00:00:00,Bulgaria,Good,26.0
2022-09-17 00:00:00,Burkina Faso,Good,34.0
2022-09-17 00:00:00,Cambodia,Good,15.0
2022-09-17 00:00:00,Canada,Moderate,65.0
2022-09-17 00:00:00,Cape Verde,Good,27.0
2022-09-17 00:00:00,Cayman Islands,Good,11.0
2022-09-17 00:00:00,Central African Republic,Unhealthy,154.0
2022-09-17 00:00:00,Chad,Moderate,59.0
2022-09-17 00:00:00,Chile,Moderate,63.0
2022-09-17 00:00:00,China,Unhealthy,178.0
2022-09-17 00:00:00,Colombia,Moderate,90.0
2022-09-17 00:00:00,Costa Rica,Moderate,52.0
2022-09-17 00:00:00,Croatia,Good,13.0
2022-09-17 00:00:00,Cyprus,Moderate,56.0
2022-09-17 00:00:00,Czech Republic,Good,35.0
2022-09-17 00:00:00,Denmark,Good,17.0
2022-09-17 00:00:00,Dominican Republic,Good,40.0
2022-09-17 00:00:00,Ecuador,Moderate,64.0
2022-09-17 00:00:00,Egypt,Moderate,86.0
2022-09-17 00:00:00,El Salvador,Moderate,68.0
2022-09-17 00:00:00,Estonia,Good,21.0
2022-09-17 00:00:00,Ethiopia,Unhealthy,186.0
2022-09-17 00:00:00,Finland,Good,20.0
2022-09-17 00:00:00,France,Good,40.0
2022-09-17 00:00:00,French Guiana,Good,29.0
2022-09-17 00:00:00,Gabon,Moderate,71.0
2022-09-17 00:00:00,Gambia,Good,49.0
2022-09-17 00:00:00,Georgia,Moderate,53.0
2022-09-17 00:00:00,Germany,Good,30.0
2022-09-17 00:00:00,Ghana,Good,39.0
2022-09-17 00:00:00,Gibraltar,Good,16.0
2022-09-17 00:00:00,Greece,Moderate,53.0
2022-09-17 00:00:00,Grenada,Good,28.0
2022-09-17 00:00:00,Guadeloupe,Good,15.0
2022-09-17 00:00:00,Guam,Good,2.0
2022-09-17 00:00:00,Guatemala,Moderate,85.0
2022-09-17 00:00:00,Honduras,Good,23.0
2022-09-17 00:00:00,Hong Kong,Unhealthy For Sensitive Groups,109.0
2022-09-17 00:00:00,Hungary,Good,25.0
2022-09-17 00:00:00,Iceland,Good,13.0
2022-09-17 00:00:00,India,Unhealthy,155.0
2022-09-17 00:00:00,Indonesia,Moderate,93.0
2022-09-17 00:00:00,Iran,Unhealthy For Sensitive Groups,136.0
2022-09-17 00:00:00,Iraq,Moderate,95.0
2022-09-17 00:00:00,Ireland,Good,22.0
2022-09-17 00:00:00,Israel,Moderate,68.0
2022-09-17 00:00:00,Italy,Moderate,58.0
2022-09-17 00:00:00,Ivory Coast,Moderate,55.0
2022-09-17 00:00:00,Japan,Moderate,68.0
